#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Golden Tate,WR,NYG,11,-,-,-,-,4.3,22.2,14,16.5,11.8,23.5,-,12.3,-,2.1,12.1,15.6,17.8,13.8,152.2
1,Hollywood Brown,WR,PHI,14,30.7,16.6,6.9,6.2,11.2,-,-,-,7.8,18,4.3,21.2,1.1,2.8,14.5,1.6,3.5,10.5,146.4
1,Tyrell Williams,WR,LV,14,22.5,15.6,11.9,12.6,-,-,-,18.1,7.8,5.5,12.2,3.8,1.9,6.5,12.5,12.2,0,10.2,143.1
1,Sterling Shepard,WR,NYG,10,10.2,-,27.1,16.9,9.7,-,-,-,-,-,-,8.7,13,7.6,20.1,19.6,8.9,14.2,141.8
1,Danny Amendola,WR,DET,15,23.4,0,7.7,-,-,1.6,18.5,17.5,5.9,6.9,8.7,5.1,6.2,8.4,18.2,4.1,8.4,9.4,140.6
1,Sammy Watkins,WR,KC,14,46.8,10.9,11.4,6.4,0,-,-,9.5,13.3,10.1,4.6,-,0,9,9.9,4.8,1.8,9.9,138.5
1,Breshad Perriman,WR,TB,14,3,0,2.9,0,-,-,-,0,14.2,3.7,3,5.4,13.7,16,34.6,17.2,24.4,9.9,138.1
1,Zach Pascal,WR,IND,16,0,0,13.3,11.2,3,-,28.6,1.6,18.6,4.6,3.7,0,17.9,20.4,8.4,1.6,2.4,8.5,135.3
1,William Fuller V,WR,FA,11,8.9,8,10.1,5.3,53.7,9.4,1.6,-,-,-,-,21,1.8,-,11.1,3.1,-,12.2,134
1,James Washington,WR,PIT,15,7.1,4.3,3.4,0,8.2,-,-,3.1,10.9,19,7.9,18.8,21.1,7.3,13.3,9.1,0,8.9,133.5
1,Hunter Renfrow,WR,LV,13,3.3,7,5.8,3.8,2.2,-,3.4,18.8,17.4,8.2,11.6,6.1,-,-,-,23.7,22.2,10.3,133.5
1,Anthony Miller,WR,CHI,16,0,1.2,2.5,3.1,9.2,-,9.3,9.7,0,1.7,11.4,13.7,23,13.2,26.8,1.2,1.5,8,127.5
1,T.Y. Hilton,WR,IND,10,28.7,14.3,20.5,-,7.7,-,19.4,7.4,-,-,-,4.8,-,-,6.5,5.6,10.2,12.5,125.1
1,Mohamed Sanu Sr.,WR,NE,15,10.7,5.6,13.7,18.1,15.3,5.9,1.3,4.3,24.1,-,3.2,-,4.4,2.3,3.3,5.4,6.5,8.3,124.1
1,Alshon Jeffery,WR,PHI,10,22.1,0,-,12.8,11.2,23.6,5.8,10.4,7.6,-,-,-,28.7,0,-,-,-,12.2,122.2
1,Kenny Stills,WR,HOU,13,12.7,5.8,12.9,4.4,-,-,14.5,5.2,9.2,-,6.7,1.6,15.1,2.8,18.5,10.7,-,9.2,120.1
1,Mecole Hardman Jr.,WR,KC,16,0,16.1,18.4,0.9,11.3,8.5,10.8,13.5,-1.3,13.3,3.3,-,0.9,11.8,2,0,10,7.5,119.5
1,Brandin Cooks,WR,LA,14,5.9,16.6,20,13.1,6.6,6.2,9.9,0,-,-,-,5.3,4.4,0,8.6,13.9,7,8.4,117.5
1,Corey Davis,WR,TEN,15,0,6.8,7.4,20.1,4.8,6.6,20,2.9,8.8,-,-,4.9,3.3,5.4,8.7,7,8.4,7.7,115.1
1,Adam Thielen,WR,MIN,10,13.3,12.5,20.6,2.6,32,17.7,9.5,-,0,-,-,-,-,-,6,0.2,-,11.4,114.4
1,JuJu Smith-Schuster,WR,PIT,12,13.8,13.4,17.1,4.5,18.5,1.7,-,21.3,4.6,7.4,4.1,-,-,-,-,4.2,2.6,9.4,113.2
1,Steven Sims Jr.,WR,WAS,16,0,2.9,4.4,0,14.6,0.1,3.5,0,2.2,-,2.6,6,5.9,8,15.5,25.3,18.5,6.8,109.5
1,Allen Lazard,WR,GB,16,0,0,0,0,0,16.5,7.2,9.2,7.4,5.7,-,3.8,19.3,3.9,3.4,9.5,16.9,6.4,102.8
1,Auden Tate,WR,CIN,13,0,1.6,12.8,9,11.6,14.1,9.5,11.5,-,6.6,9.6,2,10.6,2.6,-,-,-,7.8,101.5
1,Demarcus Robinson,WR,KC,16,1,35.2,13.3,7.5,6.1,0,6.1,2.6,1.5,9.6,0,-,0,2.2,4.1,2.3,9.4,6.3,100.9
1,Phillip Dorsett II,WR,NE,14,25.5,6.9,18.5,3.9,0,-,13.6,7.3,3.3,-,12.3,-,3.5,0,0,0,6,7.2,100.8
1,Russell Gage Jr.,WR,ATL,16,2.2,0,0,0,2.2,1.6,0.3,12.8,-,6.3,5.2,15.6,16.2,3.7,8.3,10.6,13.8,6.2,98.8
1,Kendrick Bourne,WR,SF,16,1.9,1.4,3.2,-,4.4,2.1,9.9,2.2,7.7,16.2,13.1,4.7,7.2,16.8,2.1,4.9,0,6.1,97.8
1,Alex Erickson,WR,CIN,16,4.8,2.4,2.3,0,1.7,10.4,21.5,15.7,-,1.3,1,6.3,4.1,10.5,-0.4,11.5,3.1,6,96.2
