#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Ronnie Hillman,RB,DEN,8,-,-,1.9,-,6.4,14.6,26.3,16.8,25.3,4.2,-,-,-,-,-,-,6.8,12.8,102.3
1,LeGarrette Blount,RB,NE,16,6.6,0.8,17.8,2.5,7.6,2.7,2.7,3.2,2.3,0,0,19.8,5.8,9.7,10.4,-,6.2,6.1,98.1
1,Alfred Blue,RB,HOU,16,0,4,9.8,4.5,1.6,2.2,9.5,7.4,2,-,15.6,9.6,0.6,7.5,2.6,0.6,19.6,6.1,97.1
1,Bishop Sankey,RB,TEN,16,2.5,0.3,8,13.7,2.7,7.8,5.6,10,-,10.4,11.5,5.1,4.2,4.7,3.6,6.3,-0.2,6,96.2
1,Theo Riddick,RB,DET,14,0.4,0,1.6,0.2,-,19.1,-,21.9,-,8.5,5.6,8.2,11.4,0,0.4,3,14.4,6.8,94.7
1,Jerick McKinnon,RB,MIN,11,0.1,3.2,2.8,16.2,7.6,14.2,12.1,9.2,9.8,-,9.8,9.3,-,-,-,-,-,8.6,94.3
1,Devonta Freeman,RB,ATL,16,5.3,4.2,0.9,4,13.2,5.1,8.7,8.2,-,2.4,2.8,0.7,4,2.8,4,17.4,3.6,5.5,87.3
1,Latavius Murray,RB,LV,15,0,0.6,0.1,0,-,0,0,0,3.2,2.1,8.9,23.2,-,10.5,9.6,13.8,13.7,5.7,85.7
1,Toby Gerhart,RB,JAX,14,7.7,3.7,8.3,9,3.9,-,-,2.3,9.8,0.2,-,8,0.7,5.5,8.3,13,0.8,5.8,81.2
1,Doug Martin,RB,TB,11,2.6,-,-,13.6,10.4,5.8,-,4.6,-,-,-,4.1,13.1,3.2,10.9,1.7,10.8,7.3,80.8
1,Jacquizz Rodgers,RB,ATL,16,10.5,2.3,1.9,7.7,2.5,1.9,2.2,6,-,3.2,4.2,11.7,5.5,4.4,2.5,4.2,9.3,5,80
1,Antone Smith,RB,ATL,10,13.1,3.9,9,12.2,17.5,16.9,2.9,0.5,-,0.3,1.3,-,-,-,-,-,-,7.8,77.6
1,James Starks,RB,GB,16,6.8,0,3.8,0,6.8,6.2,11.3,0.5,-,1,4.6,-0.4,5.6,18.1,3.9,6.5,2.6,4.8,77.3
1,Ben Tate,RB,PIT,11,4.1,-,-,-,13.2,19.8,4.4,10.4,7.2,14.1,-0.9,-,1.5,1.5,0.8,-,-,6.9,76.1
1,Marcel Reece,RB,LV,15,2.1,2.1,5.6,1.5,-,2.3,-,8.4,3.2,2.9,1.7,5.5,10,19.6,0,4,7.1,5.1,76
1,Robert Turbin,RB,SEA,16,2.7,12.2,1.5,-,1.9,1,6.1,7.2,5.9,1.2,1.1,3.5,13.5,3.1,3.3,3.8,7.6,4.7,75.6
1,Jordan Todman,RB,JAX,16,2.1,0,1,4.4,4.3,1.1,3.6,3,2,6.3,-,3.4,1.6,2.6,3.6,15.6,20.8,4.7,75.4
1,Dan Herron,RB,IND,16,0,0,0.1,2.4,0,0,3.7,1.7,2.4,-,0,12.6,15.6,11.1,9.2,7,9.6,4.7,75.4
1,Carlos Hyde,RB,SF,14,11,1.5,9.1,2.6,4.3,2.5,4.3,-,3.2,9.6,4,5.6,8.7,2.2,5.5,-,-,5.3,74.1
1,Jonas Gray,RB,NE,8,-,-,-,-,-,-,1.2,8.6,3.3,-,44.1,-,0.4,0.9,7.9,6.5,-,9.1,72.9
1,Travaris Cadet,RB,NO,15,1.5,0,0.9,10,10.9,-,11.1,8.7,6,5.7,5.1,3.1,3.1,3.8,0,-,2.9,4.9,72.8
1,Donald Brown,RB,LAC,13,-0.2,6.1,13.9,9.4,4,-,-,-,3.9,-,1.4,4.7,1.4,9.9,9.6,2.6,5.7,5.6,72.4
1,Lorenzo Taliaferro,RB,BAL,13,0,0,15.1,11.8,1.8,6.7,0.3,20.9,6.5,1,-,0,0,6.5,-,-,-,5.4,70.6
1,Anthony Dixon,RB,BUF,16,6,0.3,0,0,0,2.3,9.6,4.4,-,6.2,6.8,13.2,2.5,1.5,4.1,0.7,10.5,4.3,68.1
1,Ryan Mathews,RB,LAC,6,14,7.7,-,-,-,-,-,-,-,-,8.5,19.3,11.6,5.8,-,-,-,11.2,66.9
1,Stepfan Taylor,RB,ARI,14,11.6,0,0.2,-,0.6,2,19.9,0,-,-,2,1.4,9.3,3.6,6.1,6.4,2.6,4.7,65.7
1,C.J. Spiller,RB,BUF,9,15.4,8.8,9.2,11.4,6.3,-0.1,6.6,-,-,-,-,-,-,-,-,5,2.9,7.3,65.5
1,Khiry Robinson,RB,NO,10,8.8,1.1,6.9,12.5,16.7,-,0.6,-,-,-,-,-,-,0,4,2.2,11.7,6.5,64.5
1,Zac Stacy,RB,LA,13,6.1,11.1,17.1,-,9.8,5.4,0,6.7,-,0,-,0,2.7,0,-,0.6,5,5,64.5
1,Dexter McCluster,RB,TEN,14,5.6,4.9,3.5,0.1,1.8,11.8,-0.5,8,-,0,3.2,10.7,6.4,3,4.3,-,-,4.5,62.8
1,Charles Sims,RB,TB,8,-,-,-,-,-,-,-,-,-,4,7.4,5.3,9.5,3,10.9,5.9,14.5,7.6,60.5
1,Damien Williams,RB,MIA,16,0,1.9,-0.3,2.3,-,0,3.1,0,7.1,9.1,5.8,0.9,0,2.1,2.9,18.8,4.2,3.6,57.9
1,Joseph Randle,RB,DAL,16,0,2.6,0.9,2.2,0.4,5.2,3.1,0.3,0.2,11.6,-,0,1.5,7.7,1.3,3.4,14.2,3.4,54.6
1,Daniel Thomas,RB,MIA,12,-,-,4.6,7,-,-,8,5,4.2,-0.6,2.3,9.9,1.8,0,4.5,-,7.2,4.5,53.9
1,Leon Washington,RB,TEN,16,5.4,0,0,0,1.7,2.2,2.4,7,-,9.5,0,0,1.8,3.9,-0.8,20.3,0.2,3.4,53.6
1,Stevan Ridley,RB,NE,6,4.8,16.1,7.1,2.8,17.3,3.9,-,-,-,-,-,-,-,-,-,-,-,8.7,52
1,Juwan Thompson,RB,DEN,15,0,0,0,-,7.5,4.8,3,14.4,2.2,0.8,1.5,3.3,3.9,8.7,1.4,0.2,-,3.4,51.7
1,Shonn Greene,RB,TEN,13,7.1,4,9.3,1,3.6,-,-,0.1,-,-1.2,0.6,7.5,0,-,7.3,2.8,9.4,4,51.5
1,Darrel Young,RB,WAS,16,7.2,10.7,7.5,2,0,0,3.4,2.2,0,-,1.4,0,0,0,1.5,13.5,1.9,3.2,51.3
1,Bernard Pierce,RB,BAL,13,-0.3,11.3,-,-,3,9.2,8.1,-,0.2,3.1,-,4.4,1.6,5,3.7,-0.2,0.8,3.8,49.9
1,Lance Dunbar,RB,DAL,16,5.1,2.7,0,5.6,0,8.4,1.6,2.7,8.1,2.7,-,3.6,1.5,0,3.8,3.4,0.4,3.1,49.6
1,Chris Polk,RB,PHI,14,-,0,0,0,0,-,-,2.4,11,1.1,0,3,4.9,0,12.6,0,9.8,3.2,44.8
1,Bryce Brown,RB,BUF,7,-,-,-,-,-,-,-,1.5,-,14,14.1,2,1.1,4.5,7,-,-,6.3,44.2
1,Bilal Powell,RB,NYJ,15,0.4,6.8,3.9,0,0.6,0.4,2.9,8.8,2,0.4,-,-,4.3,0.6,3.8,5.4,0,2.7,40.3
1,Kyle Juszczyk,RB,BAL,16,0,0,14.4,2.8,0,4.9,1.4,3.1,2.2,5.6,-,3.1,0,2.3,-0.6,0,0,2.5,39.2
1,Fozzy Whittaker,RB,CAR,10,0,0,-,-,-,13.2,-,-,-,5.6,1.1,-,1.6,10.1,1.3,0.5,4.1,3.8,37.5
1,Montee Ball,RB,DEN,5,16.3,11.9,4.4,-,3.8,-,-,-,-,-,0,-,-,-,-,-,-,7.3,36.4
1,Silas Redd,RB,WAS,15,0,10.1,0,0,0,0,0,0.5,-,-,4.5,0,0,7.4,9.3,0.4,0,2.1,32.2
1,Peyton Hillis,RB,NYG,9,0,0,0,3.1,0.7,8.2,4.3,-,12,1.9,-,-,-,-,-,-,-,3.4,30.2
