Player,PLAYER_ID,Team,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Greivis Vasquez,202349,MIL,23,130,47,91,10,0,18,40,0,0,0,0,192.0,8.35
Miles Plumlee,203101,MIL,61,314,232,16,21,50,0,40,0,0,0,0,507.0,8.31
Jeff Withey,203481,UTA,51,217,173,20,21,53,0,28,0,0,2,0,423.5,8.3
Kevin Martin,2755,SAS,55,514,110,58,26,3,49,54,0,0,0,0,453.5,8.25
Andrew Nicholson,203094,ORL,56,384,201,25,10,22,41,41,0,0,0,0,461.5,8.24
Mo Williams,2590,CLE,41,338,72,98,14,5,36,57,0,0,0,0,338.0,8.24
Elton Brand,1882,PHI,17,70,63,18,9,8,0,11,0,0,1,0,140.0,8.24
Tim Frazier,204025,NOP,51,261,110,162,33,2,16,65,0,0,2,0,417.5,8.19
Xavier Munford,204098,MEM,14,80,31,22,13,3,9,15,0,0,0,0,114.5,8.18
Dewayne Dedmon,203473,ORL,58,255,228,13,22,46,0,32,0,0,1,0,473.5,8.16
Trey Lyles,1626168,UTA,80,488,299,59,26,18,49,65,0,0,2,0,651.5,8.14
James Ennis III,203516,NOP,22,159,42,21,16,5,26,19,0,0,0,0,178.5,8.11
Ben McLemore,203463,SAC,68,531,148,79,52,10,67,99,0,0,0,0,551.0,8.1
Aaron Brooks,201166,CHI,69,491,101,180,30,10,66,82,0,0,0,0,557.5,8.08
Tiago Splitter,201168,ATL,36,201,120,30,20,12,0,24,0,0,0,0,290.5,8.07
Anthony Tolliver,201229,DET,72,383,229,52,26,16,98,28,0,0,0,0,577.5,8.02
Paul Pierce,1718,LAC,68,417,186,71,33,17,75,58,0,0,0,0,545.0,8.01
Alonzo Gee,202087,NOP,73,325,245,72,63,13,17,55,0,0,0,0,585.0,8.01
Randy Foye,200751,OKC,81,474,156,161,39,29,75,86,0,0,0,0,641.5,7.92
Richaun Holmes,1626158,PHI,51,287,135,33,19,40,8,32,0,0,0,0,401.5,7.87
Mike Scott,203118,ATL,75,464,206,78,25,17,62,42,0,0,0,0,589.0,7.85
Chris Andersen,2365,MEM,27,105,98,12,15,13,4,9,0,0,0,0,211.5,7.83
JaVale McGee,201580,DAL,34,172,133,3,5,26,0,21,0,0,1,0,264.0,7.76
Quincy Acy,203112,SAC,59,307,188,27,29,24,19,27,0,0,0,0,457.0,7.75
Salah Mejri,1626257,DAL,34,125,123,10,8,36,0,23,0,0,3,0,263.5,7.75
C.J. Watson,201228,ORL,33,142,66,88,19,5,14,25,0,0,0,0,255.0,7.73
Metta World Peace,1897,LAL,35,176,89,27,22,11,26,15,0,0,0,0,268.0,7.66
Lance Thomas,202498,NYK,59,484,131,53,22,7,44,57,0,0,0,0,449.0,7.61
Jerian Grant,1626170,NYK,76,426,143,177,50,10,22,87,0,0,0,0,577.0,7.59
PJ Hairston,203798,MEM,66,410,174,38,32,11,70,41,0,0,1,0,498.0,7.55
Boban Marjanovic,1626246,SAS,54,297,194,21,12,23,0,29,0,0,3,0,407.5,7.55
Markel Brown,203900,BKN,62,363,122,91,38,15,38,54,0,0,1,0,466.5,7.52
Tyus Jones,1626145,MIN,37,156,47,108,31,3,16,33,0,0,0,0,276.0,7.46
Jonas Jerebko,201973,BOS,78,340,288,62,20,24,43,52,0,0,1,0,578.5,7.42
Tony Snell,203503,CHI,64,338,199,63,16,17,56,52,0,0,1,0,474.0,7.41
Donatas Motiejunas,202700,HOU,37,230,109,41,17,5,16,44,0,0,0,0,273.0,7.38
Nick Young,201156,LAL,54,392,97,34,23,7,77,30,0,0,0,0,395.5,7.32
Norman Powell,1626181,TOR,49,273,111,47,29,10,36,32,0,0,0,0,358.5,7.32
James Johnson,201949,TOR,57,287,126,67,29,33,20,54,0,0,0,0,416.5,7.31
Mario Hezonja,1626209,ORL,79,478,176,109,39,17,67,97,0,0,0,0,572.5,7.25
Marcelo Huertas,1626273,LAL,53,237,90,182,26,7,16,80,0,0,0,0,384.5,7.25
Sasha Vujacic,2756,NYK,61,296,149,84,34,5,52,44,0,0,0,0,441.0,7.23
Tarik Black,204028,LAL,39,133,157,16,14,18,0,22,0,0,0,0,281.5,7.22
Steve Blake,2581,DET,58,254,89,200,24,5,52,81,0,0,0,0,419.0,7.22
Leandro Barbosa,2571,GSW,68,433,117,82,44,10,39,53,0,0,0,0,490.0,7.21
Raul Neto,203526,UTA,81,476,120,174,62,2,64,109,0,0,0,0,583.0,7.2
Seth Curry,203552,SAC,44,299,60,67,22,3,50,36,0,0,1,0,316.5,7.19
Solomon Hill,203524,IND,59,246,166,57,37,11,24,33,0,0,1,0,422.0,7.15
Willie Reed,203186,BKN,39,182,122,10,6,30,0,16,0,0,0,0,279.0,7.15
Alan Williams,1626210,PHX,10,29,38,5,4,5,0,6,0,0,1,0,70.5,7.05
Tim Hardaway Jr.,203501,ATL,51,326,86,51,21,7,48,23,0,0,0,0,357.0,7.0
Jarell Martin,1626185,MEM,27,153,86,15,8,7,0,19,0,0,0,0,188.5,6.98
Jason Terry,1891,HOU,72,422,79,103,47,9,93,49,0,0,0,0,502.5,6.98
Noah Vonleh,203943,POR,78,283,305,30,27,26,11,50,0,0,0,0,538.0,6.9
Cameron Payne,1626166,OKC,57,283,85,108,36,6,36,44,0,0,0,0,392.5,6.89
Ryan Kelly,203527,LAL,36,152,121,20,13,10,5,18,0,0,0,0,247.5,6.88
Josh McRoberts,201177,MIA,42,150,105,81,18,7,12,30,0,0,1,0,288.0,6.86
Phil Pressey,203515,POR,23,77,31,75,18,4,4,33,0,0,0,0,157.5,6.85
Tyler Zeller,203092,BOS,60,364,178,29,10,22,0,46,0,0,1,0,408.0,6.8
Alex Stepheson,1627293,MEM,8,22,28,2,1,5,0,0,0,0,1,0,54.0,6.75
Alan Anderson,101187,WAS,13,65,27,14,4,1,12,2,0,0,0,0,87.5,6.73
Jodie Meeks,201975,DET,3,22,5,3,0,0,4,1,0,0,0,0,20.0,6.67
Cristiano Felicio,1626245,CHI,31,105,102,26,6,13,0,13,0,0,0,0,205.5,6.63
Tony Wroten,203100,NYK,8,67,21,20,3,0,3,29,0,0,0,0,53.0,6.62
Brandon Rush,201575,GSW,72,305,181,57,20,23,65,33,0,0,0,0,476.0,6.61
Pablo Prigioni,203143,LAC,59,145,114,130,53,1,28,49,0,0,0,0,389.5,6.6
Justin Holiday,203200,CHI,53,239,90,56,32,19,36,39,0,0,0,0,346.5,6.54
Kevin Seraphin,202338,NYK,48,187,126,47,8,36,0,43,0,0,0,0,311.5,6.49
JaKarr Sampson,203960,DEN,73,374,190,46,23,33,14,70,0,0,0,0,472.0,6.47
Richard Jefferson,2210,CLE,74,410,128,59,33,14,66,43,0,0,0,0,476.0,6.43
Charlie Villanueva,101111,DAL,62,319,152,24,18,15,47,31,0,0,0,0,394.0,6.35
Joe Ingles,204060,UTA,81,342,151,96,55,4,81,65,0,0,0,0,511.5,6.31
Beno Udrih,2757,MEM,44,205,72,116,14,1,15,53,0,0,1,0,276.0,6.27
Jordan Adams,203919,MEM,2,7,2,3,3,0,0,2,0,0,0,0,12.5,6.25
Tyler Ennis,203898,MIL,46,206,75,95,25,1,13,46,0,0,0,0,285.5,6.21
Justin Anderson,1626147,DAL,55,208,132,29,19,25,22,24,0,0,1,0,341.0,6.2
Anthony Brown,1626148,LAL,29,115,70,19,14,5,20,15,0,0,0,0,179.5,6.19
Jason Thompson,201574,TOR,47,147,134,29,12,20,5,15,0,0,0,0,288.0,6.13
Chase Budinger,201978,PHX,66,271,150,64,32,10,24,44,0,0,0,0,401.5,6.08
Jonathon Simmons,203613,SAS,55,331,96,58,24,5,18,53,0,0,0,0,333.5,6.06
Andrea Bargnani,200745,BKN,46,304,97,18,4,9,3,26,0,0,0,0,268.5,5.84
Robert Sacre,203135,LAL,25,87,72,14,4,10,0,12,0,0,0,0,145.5,5.82
Drew Gooden,2400,WAS,30,82,85,13,8,11,7,13,0,0,2,0,169.5,5.65
Christian Wood,1626174,PHI,17,61,38,3,5,7,4,2,0,0,0,0,95.5,5.62
Spencer Dinwiddie,203915,CHI,12,58,17,22,3,0,1,7,0,0,0,0,67.5,5.62
Kendrick Perkins,2570,NOP,37,91,128,31,11,11,0,41,0,0,0,0,207.5,5.61
Orlando Johnson,203111,NOP,7,26,15,2,3,3,2,4,0,0,0,0,39.0,5.57
Luc Mbah a Moute,201601,LAC,75,231,171,30,44,19,13,34,0,0,0,0,415.0,5.53
Troy Daniels,203584,CHA,43,242,57,21,11,3,59,24,0,0,0,0,232.5,5.41
Ryan Hollins,200797,MEM,37,124,98,10,6,21,0,24,0,0,0,0,200.0,5.41
Andre Miller,1889,SAS,39,144,51,87,16,0,2,37,0,0,0,0,206.0,5.28
Axel Toupane,1626253,DEN,21,76,31,15,7,6,13,6,0,0,0,0,110.5,5.26
Tayshaun Prince,2419,MIN,77,221,147,74,36,13,4,27,0,0,0,0,404.5,5.25
Kendall Marshall,203088,PHI,30,111,28,73,16,2,16,43,0,0,0,0,157.5,5.25
Anderson Varejao,2760,GSW,53,138,141,35,16,10,0,22,0,0,0,0,275.0,5.19
Anthony Morrow,201627,OKC,68,380,62,24,22,5,79,17,0,0,0,0,352.5,5.18
Mike Muscala,203488,ATL,60,195,117,34,13,27,12,27,0,0,0,0,307.5,5.12
Chris Johnson,203187,UTA,70,205,132,45,32,20,27,40,0,0,0,0,357.0,5.1
Nick Collison,2555,OKC,59,123,171,52,15,16,0,50,0,0,0,0,296.5,5.03
James Anderson,202341,SAC,51,179,86,41,21,14,23,42,0,0,0,0,256.0,5.02
Kyle Singler,202713,OKC,68,231,141,24,30,9,30,32,0,0,0,0,341.5,5.02
Johnny O'Bryant III,203948,MIL,66,200,176,32,18,8,1,31,0,0,0,0,329.5,4.99
Kirk Hinrich,2550,ATL,46,137,70,73,15,2,24,30,0,0,0,0,227.5,4.95
Shabazz Napier,203894,ORL,55,203,55,97,23,1,34,46,0,0,0,0,272.5,4.95
Reggie Bullock Jr.,203493,DET,37,122,68,27,10,2,22,8,0,0,0,0,183.0,4.95
Glenn Robinson III,203922,IND,45,171,68,26,17,9,14,18,0,0,0,0,220.5,4.9
Caron Butler,2406,SAC,17,63,22,10,9,1,3,3,0,0,0,0,82.0,4.82
Ray McCallum,203492,SAS,41,137,47,60,12,7,15,24,0,0,0,0,197.0,4.8
Kelly Oubre Jr.,1626162,WAS,63,236,133,13,22,7,25,34,0,0,0,0,300.5,4.77
Delon Wright,1626153,TOR,27,103,37,31,8,3,5,16,0,0,0,0,128.0,4.74
Joe Young,1626202,IND,41,154,50,65,15,0,10,33,0,0,0,0,194.0,4.73
Rasual Butler,2446,SAS,46,124,56,24,13,23,15,8,0,0,0,0,213.5,4.64
Montrezl Harrell,1626149,HOU,39,140,65,17,11,11,0,17,0,0,0,0,179.0,4.59
Rashad Vaughn,1626173,MIL,70,217,88,39,29,16,43,28,0,0,0,0,319.0,4.56
Chuck Hayes,101236,LAC,2,4,8,2,0,0,0,3,0,0,0,0,9.0,4.5
Josh Huestis,203962,OKC,5,14,10,0,1,2,4,3,0,0,0,0,22.0,4.4
Adreian Payne,203940,MIN,52,132,111,29,16,11,9,36,0,0,0,0,228.5,4.39
Nikola Pekovic,201593,MIN,12,54,21,11,1,0,0,9,0,0,0,0,52.0,4.33
Ian Clark,203546,GSW,66,236,68,64,17,13,30,43,0,0,0,0,282.0,4.27
Lucas Nogueira,203512,TOR,29,65,46,7,12,12,1,11,0,0,0,0,123.0,4.24
James Jones,2592,CLE,48,178,50,14,11,10,41,13,0,0,0,0,202.5,4.22
Kostas Papanikolaou,203123,DEN,26,67,40,16,13,5,10,21,0,0,0,0,109.5,4.21
Jordan McRae,203895,CLE,22,99,20,25,3,1,10,15,0,0,0,0,92.5,4.2
John Jenkins,203098,PHX,43,178,57,35,8,1,16,27,0,0,0,0,180.0,4.19
Darrun Hilliard,1626199,DET,38,152,45,27,9,1,19,19,0,0,0,0,158.5,4.17
Elijah Millsap,202407,UTA,20,36,35,19,7,3,1,9,0,0,0,0,83.5,4.17
Edy Tavares,204002,ATL,11,25,21,3,1,6,0,5,0,0,0,0,45.5,4.14
Brian Roberts,203148,POR,51,205,41,54,10,2,15,23,0,0,0,0,206.0,4.04
Greg Smith,202962,MIN,18,43,42,6,4,1,0,7,0,0,0,0,72.5,4.03
Tyler Hansbrough,201946,CHA,44,104,89,8,12,7,2,12,0,0,1,0,177.0,4.02
Lamar Patterson,203934,ATL,35,84,50,39,9,2,12,23,0,0,0,0,136.0,3.89
Jeremy Evans,202379,DAL,30,71,54,2,6,9,4,7,0,0,0,0,116.5,3.88
James Michael McAdoo,203949,GSW,41,117,58,17,10,8,1,16,0,0,0,0,154.0,3.76
Devyn Marble,203906,ORL,28,60,38,12,13,1,8,7,0,0,0,0,105.0,3.75
RJ Hunter,1626154,BOS,36,97,37,13,14,4,19,11,0,0,0,0,133.0,3.69
C.J. Wilcox,203912,LAC,23,70,12,10,10,2,9,2,0,0,0,0,83.5,3.63
Cory Jefferson,203928,PHX,8,22,16,0,0,1,0,0,0,0,0,0,29.0,3.62
DeJuan Blair,201971,WAS,29,61,57,11,8,2,0,15,0,0,0,0,103.5,3.57
Sergey Karasev,203508,BKN,40,97,58,35,6,2,11,22,0,0,0,0,141.0,3.52
Udonis Haslem,2617,MIA,37,59,75,14,5,2,1,5,0,0,0,0,128.0,3.46
Terry Rozier,1626179,BOS,39,72,63,37,6,1,6,19,0,0,0,0,134.0,3.44
Lorenzo Brown,203485,DET,8,20,7,11,3,1,1,9,0,0,0,0,27.5,3.44
Damien Inglis,203996,MIL,20,36,31,10,6,3,3,11,0,0,0,0,67.5,3.38
Lou Amundson,200811,NYK,29,52,49,12,6,7,0,15,0,0,0,0,98.0,3.38
Sonny Weems,201603,PHX,43,107,53,49,10,1,15,41,0,0,0,0,144.0,3.35
Chris Kaman,2549,POR,16,44,24,11,1,1,1,8,0,0,0,0,53.5,3.34
Andrew Goudelock,202726,HOU,8,22,2,4,6,2,1,7,0,0,0,0,26.5,3.31
Mike Miller,2034,DEN,47,63,53,40,13,4,19,17,0,0,0,0,151.0,3.21
Cameron Bairstow,203946,DET,18,34,28,6,2,3,1,4,0,0,0,0,57.5,3.19
Matt Bonner,2588,SAS,30,76,27,9,6,1,15,3,0,0,0,0,92.5,3.08
Jared Cunningham,203099,CLE,44,120,38,20,14,2,12,21,0,0,0,0,135.0,3.07
Jarell Eddie,204067,WAS,26,63,23,5,5,1,15,1,0,0,0,0,78.0,3.0
Joel Anthony,201202,DET,19,18,21,1,2,12,0,2,0,0,0,0,57.0,3.0
Nate Robinson,101126,NOP,2,0,0,4,1,0,0,0,0,0,0,0,6.0,3.0
Rakeem Christmas,1626176,IND,1,4,1,0,0,0,0,0,0,0,0,0,3.0,3.0
Cleanthony Early,203921,NYK,17,31,26,6,2,3,4,9,0,0,0,0,50.5,2.97
KJ McDaniels,203909,HOU,37,89,42,10,7,6,7,17,0,0,0,0,109.0,2.95
Jorge Gutierrez,203268,CHA,12,22,7,17,3,0,0,6,0,0,0,0,35.0,2.92
Jordan Mickey,1626175,BOS,16,21,13,1,0,11,0,1,0,0,0,0,45.5,2.84
Kevon Looney,1626172,GSW,5,9,10,0,0,0,1,1,0,0,0,0,14.0,2.8
Shayne Whittington,203963,IND,7,11,12,3,1,1,0,5,0,0,0,0,19.5,2.79
Eric Moreland,203961,SAC,8,8,11,1,0,4,0,3,0,0,0,0,21.0,2.62
Russ Smith,203893,MEM,15,23,9,11,5,1,1,7,0,0,0,0,37.0,2.47
Jeff Ayres,201965,LAC,17,30,22,5,0,3,0,6,0,0,0,0,42.0,2.47
Anthony Bennett,203461,TOR,19,28,23,0,5,0,3,4,0,0,0,0,44.5,2.34
Elliot Williams,202343,CHA,5,8,4,4,0,0,1,1,0,0,0,0,11.5,2.3
Tibor Pleiss,202353,UTA,12,24,15,2,1,2,0,8,0,0,0,0,27.0,2.25
Damjan Rudez,204014,MIN,33,75,20,11,3,1,17,13,0,0,0,0,72.0,2.18
James Young,203923,BOS,29,29,26,9,6,1,6,5,0,0,0,0,61.5,2.12
Sasha Kaun,201619,CLE,25,23,26,3,4,5,0,7,0,0,0,0,51.5,2.06
Chris Copeland,203142,MIL,24,50,10,11,2,0,10,6,0,0,0,0,49.0,2.04
Erick Green,203475,DEN,9,13,6,3,1,0,1,0,0,0,0,0,18.0,2.0
Thanasis Antetokounmpo,203648,NYK,2,6,1,0,0,0,0,0,0,0,0,0,4.0,2.0
Cliff Alexander,1626146,POR,8,10,6,0,1,2,0,1,0,0,0,0,16.0,2.0
Steve Novak,200779,MIL,10,24,5,0,0,0,7,1,0,0,0,0,19.5,1.95
Justin Harper,202712,BKN,5,13,1,0,1,0,4,2,0,0,0,0,9.5,1.9
Aaron Harrison,1626151,CHA,21,18,15,2,6,0,3,4,0,0,0,0,35.5,1.69
Pat Connaughton,1626192,POR,34,36,32,10,2,0,5,10,0,0,0,0,56.5,1.66
Mitch McGary,203956,OKC,20,26,18,3,1,2,0,7,0,0,0,0,33.0,1.65
Jarnell Stokes,203950,MEM,7,7,4,1,1,0,0,0,0,0,0,0,10.5,1.5
JJ O'Brien,1626266,UTA,2,0,1,0,1,0,0,0,0,0,0,0,3.0,1.5
Branden Dawson,1626183,LAC,6,5,4,0,0,1,0,0,0,0,0,0,8.5,1.42
Coty Clarke,1626262,BOS,3,6,1,0,0,0,2,1,0,0,0,0,4.0,1.33
Joe Harris,203925,CLE,5,3,3,2,0,0,1,1,0,0,0,0,6.0,1.2
Bruno Caboclo,203998,TOR,6,3,2,1,2,1,1,4,0,0,0,0,7.0,1.17
Nazr Mohammed,1737,OKC,5,8,4,0,0,0,0,3,0,0,0,0,5.0,1.0
Bryce Cotton,203955,MEM,8,8,0,3,3,0,0,5,0,0,0,0,8.0,1.0
Sam Dekker,1626155,HOU,3,0,1,0,1,0,0,0,0,0,0,0,3.0,1.0
Jimmer Fredette,202690,SAS,6,9,0,1,1,0,1,2,0,0,0,0,6.0,1.0
Keith Appling,203951,ORL,5,6,1,1,1,0,0,3,0,0,0,0,4.0,0.8
Luis Montero,1626242,POR,12,14,4,1,0,0,1,4,0,0,0,0,8.5,0.71
