Player,PLAYER_ID,Team,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Francisco Garcia,101128,SAC,49,234,99,31,36,37,38,22,0,0,0,0,390.0,7.96
Manny Harris,202412,CLE,26,173,70,31,13,6,12,27,0,0,1,0,205.5,7.9
Chris Wilcox,2404,BOS,28,152,122,12,11,9,0,30,0,0,0,0,220.0,7.86
Sebastian Telfair,2742,PHX,60,368,91,138,41,12,33,68,0,0,0,0,467.5,7.79
Henry Walker,201611,NYK,32,189,80,37,19,7,36,35,0,0,0,0,246.5,7.7
Avery Bradley,202340,BOS,64,484,115,87,43,12,22,75,0,0,0,0,490.0,7.66
Morris Almond,201165,WAS,4,14,8,2,7,0,1,1,0,0,0,0,30.5,7.62
Johan Petro,101130,NJN,59,250,224,45,21,23,1,38,0,0,0,0,444.5,7.53
Vladimir Radmanovic,2209,ATL,49,220,143,54,21,15,50,35,0,0,0,0,369.0,7.53
Andris Biedrins,2740,GSW,47,79,176,16,23,45,0,14,0,0,0,0,353.5,7.52
Donald Sloan,202388,CLE,33,183,67,105,13,3,2,49,0,0,0,0,247.5,7.5
Toney Douglas,201962,NYK,38,237,72,77,29,1,27,56,0,0,0,0,285.0,7.5
Darko Milicic,2545,MIN,29,134,97,17,9,25,0,32,0,0,0,0,217.0,7.48
Shaun Livingston,2733,MIL,58,318,123,122,27,20,2,66,0,0,0,0,433.0,7.47
Kurt Thomas,703,POR,53,160,188,46,24,31,0,31,0,0,0,0,393.0,7.42
Jimmer Fredette,202690,SAC,61,462,73,108,30,3,78,67,0,0,0,0,450.0,7.38
Jordan Williams,202716,NJN,43,197,156,11,21,15,0,23,0,0,2,0,316.5,7.36
Lou Amundson,200811,IND,60,213,222,14,27,44,0,45,0,0,1,0,440.5,7.34
Donte Greene,201590,SAC,53,285,133,34,18,29,25,32,0,0,0,0,384.0,7.25
Shawne Williams,200761,NJN,25,113,68,16,10,11,21,13,0,0,0,0,180.0,7.2
Alec Burks,202692,UTA,59,425,132,55,27,5,15,51,0,0,0,0,420.0,7.12
Enes Freedom,202683,UTA,66,304,278,8,18,23,0,54,0,0,1,0,467.0,7.08
Jeremy Tyler,202719,GSW,42,205,140,16,16,20,0,36,0,0,1,0,295.5,7.04
Willie Green,2584,ATL,53,404,80,40,23,6,50,33,0,0,0,0,372.0,7.02
Joel Przybilla,2038,POR,27,55,138,6,4,16,0,22,0,0,0,0,189.5,7.02
Gary Forbes,201814,TOR,48,319,102,54,24,4,29,54,0,0,2,0,334.0,6.96
Wayne Ellington,201961,MIN,51,311,99,33,26,10,35,26,0,0,0,0,351.0,6.88
Samardo Samuels,202396,CLE,54,292,180,20,20,20,0,56,0,0,1,0,371.0,6.87
Quentin Richardson,2047,ORL,48,215,123,38,28,6,42,29,0,0,0,0,328.5,6.84
Norris Cole,202708,MIA,65,441,91,133,44,2,21,105,0,0,0,0,442.0,6.8
Daequan Cook,201161,OKC,57,311,122,15,22,11,79,16,0,0,0,0,382.0,6.7
Austin Daye,201948,DET,41,194,91,33,22,21,13,40,0,0,0,0,273.5,6.67
Jannero Pargo,2457,ATL,50,282,73,96,20,2,53,49,0,0,0,0,331.5,6.63
Reggie Evans,2501,LAC,56,104,271,17,31,6,0,44,0,0,1,0,371.0,6.62
Xavier Henry,202333,NOH,45,239,106,35,26,8,7,35,0,0,0,0,297.0,6.6
Josh McRoberts,201177,LAL,50,138,171,51,15,18,3,31,0,0,0,0,327.5,6.55
Troy Murphy,2211,LAL,59,188,191,51,15,16,28,26,0,0,0,0,386.0,6.54
Raja Bell,1952,UTA,34,217,49,38,13,2,34,21,0,0,0,0,221.5,6.51
Jon Leuer,202720,MIL,46,218,120,25,14,17,3,18,0,0,0,0,299.5,6.51
Anthony Tolliver,201229,MIN,51,208,153,22,18,19,25,35,0,0,1,0,331.5,6.5
Jamaal Tinsley,2224,UTA,37,137,45,123,17,8,10,52,0,0,0,0,239.5,6.47
Michael Redd,2072,PHX,51,418,77,33,13,0,42,37,0,0,0,0,329.0,6.45
Jonny Flynn,201938,POR,29,131,39,96,6,2,10,36,0,0,1,0,186.5,6.43
Chris Duhon,2768,ORL,63,237,102,151,35,9,50,81,0,0,0,0,403.5,6.4
Jeff Foster,1902,IND,11,25,42,4,8,1,1,7,0,0,0,0,70.0,6.36
T.J. Ford,2551,SAS,14,51,18,45,9,2,2,23,0,0,0,0,88.5,6.32
Hakim Warrick,101124,PHX,35,225,92,30,8,3,1,36,0,0,0,0,221.0,6.31
Mikki Moore,1630,GSW,7,24,22,5,3,3,0,7,0,0,0,0,44.0,6.29
Will Bynum,101198,DET,36,204,56,66,23,3,7,54,0,0,0,0,225.5,6.26
Josh Childress,2735,PHX,34,100,95,34,14,6,4,9,0,0,0,0,212.0,6.24
Eric Maynor,201953,OKC,9,38,13,22,5,0,6,11,0,0,0,0,56.0,6.22
Ronnie Price,101179,PHX,36,131,56,67,34,3,13,46,0,0,0,0,223.0,6.19
Eduardo Najera,2059,CHA,22,58,50,12,19,4,8,7,0,0,0,0,134.0,6.09
Eric Bledsoe,202339,LAC,40,132,65,66,31,14,6,47,0,0,0,0,243.0,6.08
Mike James,1628455,CHI,11,53,10,29,4,2,6,14,0,0,0,0,66.5,6.05
Solomon Alabi,202374,TOR,14,33,47,3,2,9,0,5,0,0,1,0,84.5,6.04
Dahntay Jones,2563,IND,65,346,117,63,23,11,33,46,0,0,0,0,391.5,6.02
Kyrylo Fesenko,201178,IND,3,8,9,1,2,0,0,0,0,0,0,0,18.0,6.0
DeMarre Carroll,201960,UTA,24,107,53,18,12,1,7,11,0,0,0,0,143.0,5.96
Mike Bibby,1710,NYK,39,103,59,80,21,3,27,20,0,0,0,0,232.0,5.95
Earl Clark,201947,ORL,45,123,124,18,12,32,0,25,0,0,1,0,267.5,5.94
Luke Babbitt,202337,POR,40,202,95,16,10,4,43,27,0,0,0,0,234.5,5.86
AJ Price,201985,IND,44,172,61,86,20,2,26,32,0,0,0,0,258.0,5.86
Christian Eyenga,201963,LAL,7,17,14,5,3,5,1,3,0,0,0,0,41.0,5.86
Travis Outlaw,2566,SAC,39,167,61,16,19,21,16,20,0,0,0,0,228.5,5.86
Daniel Orton,202350,ORL,16,45,39,5,8,9,0,7,0,0,0,0,93.5,5.84
Solomon Jones,200780,NOH,21,67,58,9,9,11,0,18,0,0,0,0,122.5,5.83
Sean Williams,201157,BOS,11,40,25,5,4,8,0,10,0,0,0,0,64.0,5.82
Armon Johnson,202356,NJN,9,47,13,11,5,0,1,6,0,0,0,0,52.0,5.78
Tobias Harris,202699,MIL,42,208,101,22,13,7,6,31,0,0,1,0,240.0,5.71
Nazr Mohammed,1737,OKC,63,171,170,14,20,37,0,26,0,0,0,0,357.5,5.67
Jordan Hamilton,202706,DEN,26,115,62,20,4,3,17,16,0,0,0,0,146.0,5.62
Roger Mason Jr.,2427,WAS,52,286,69,47,13,5,59,32,0,0,0,0,292.5,5.62
Shelvin Mack,202714,WAS,64,230,92,131,28,2,12,48,0,0,0,0,356.0,5.56
Lance Thomas,202498,NOH,42,166,126,12,10,7,0,24,0,0,0,0,231.0,5.5
Devin Ebanks,202365,LAL,24,97,54,12,11,6,0,18,0,0,0,0,130.5,5.44
Earl Boykins,1863,HOU,8,39,11,17,1,0,2,7,0,0,0,0,43.5,5.44
Marquis Daniels,2605,BOS,38,121,66,47,21,9,0,28,0,0,0,0,205.5,5.41
Keith Bogans,2586,NJN,5,21,11,3,2,0,3,3,0,0,0,0,27.0,5.4
Edwin Ubiles,202775,WAS,4,14,10,1,1,1,1,1,0,0,0,0,21.5,5.38
Terrel Harris,202227,MIA,22,80,51,26,9,2,8,25,0,0,0,0,118.0,5.36
Gilbert Arenas,2240,MEM,17,72,18,18,11,1,13,12,0,0,0,0,90.5,5.32
DeSagana Diop,2205,CHA,27,31,85,23,6,13,0,19,0,0,0,0,142.5,5.28
Quincy Pondexter,202347,MEM,64,271,126,27,27,5,22,30,0,0,0,0,333.5,5.21
Ish Smith,202397,ORL,26,72,35,41,15,2,3,13,0,0,0,0,134.5,5.17
Jeremy Evans,202379,UTA,29,62,50,13,6,24,0,5,0,0,1,0,150.0,5.17
DeShawn Stevenson,2052,NJN,51,148,101,41,19,4,41,19,0,0,0,0,263.5,5.17
Semih Erden,201623,CLE,28,99,72,9,10,5,0,16,0,0,0,0,144.5,5.16
Eric Dawson,201286,SAS,4,15,10,0,1,2,0,3,0,0,0,0,20.5,5.12
Greg Smith,202962,HOU,8,14,20,1,2,5,0,1,0,0,0,0,41.0,5.12
Von Wafer,101144,ORL,33,194,45,29,10,3,14,35,0,0,0,0,169.0,5.12
Jamario Moon,200081,CHA,8,18,22,5,1,5,2,8,0,0,0,0,41.0,5.12
Mickell Gladness,202148,GSW,26,56,58,5,4,20,0,7,0,0,0,0,132.0,5.08
Luke Harangody,202376,CLE,21,60,53,6,6,3,5,4,0,0,1,0,106.5,5.07
Bobby Simmons,2250,LAC,28,80,55,11,15,3,20,10,0,0,0,0,142.0,5.07
Malcolm Lee,202723,MIN,19,62,26,31,8,4,2,17,0,0,0,0,96.0,5.05
DaJuan Summers,201969,NOH,15,68,23,10,7,0,5,8,0,0,0,0,75.5,5.03
Jerry Smith,202536,NJN,5,7,7,4,5,0,1,0,0,0,0,0,25.0,5.0
Xavier Silas,202918,PHI,2,11,4,3,0,0,1,3,0,0,0,0,10.0,5.0
Damien Wilkins,2863,DET,60,193,100,44,29,13,7,30,0,0,0,0,298.0,4.97
Maurice Evans,2230,WAS,24,117,24,9,14,0,17,10,0,0,0,0,118.0,4.92
Justin Dentmon,202458,TOR,6,26,8,10,2,0,2,7,0,0,0,0,29.0,4.83
Chris Wright,202874,GSW,24,70,45,4,7,13,0,8,0,0,0,0,116.0,4.83
Reggie Jackson,202704,OKC,45,140,53,71,25,1,13,36,0,0,0,0,216.5,4.81
Mychel Thompson,202814,CLE,5,18,5,7,2,1,4,5,0,0,0,0,24.0,4.8
Craig Smith,200783,POR,47,156,110,19,16,5,0,24,0,0,0,0,225.0,4.79
Sam Young,201970,PHI,35,114,62,15,17,6,5,16,0,0,0,0,166.5,4.76
Walker Russell,201041,DET,28,84,26,58,18,1,4,33,0,0,0,0,133.0,4.75
Nolan Smith,202701,POR,44,167,56,62,18,3,13,42,0,0,0,0,208.0,4.73
Rasual Butler,2446,TOR,34,110,66,19,7,5,21,15,0,0,1,0,160.5,4.72
Hassan Whiteside,202355,SAC,18,29,39,0,3,15,0,5,0,0,0,0,84.5,4.69
Sasha Pavlovic,2562,BOS,45,120,72,18,20,15,17,20,0,0,0,0,208.5,4.63
Cole Aldrich,202332,OKC,26,57,48,3,8,16,0,9,0,0,0,0,118.5,4.56
Julyan Stone,202933,DEN,22,36,25,37,8,6,2,11,0,0,0,0,98.0,4.45
Jeff Adrien,202399,HOU,8,21,22,1,0,2,0,2,0,0,0,0,35.5,4.44
Tony Battie,1499,PHI,27,42,67,16,4,6,0,4,0,0,0,0,120.0,4.44
James Jones,2592,MIA,51,185,49,19,17,9,46,10,0,0,0,0,225.5,4.42
Renaldo Balkman,200764,NYK,14,42,26,5,4,3,2,6,0,0,0,0,61.0,4.36
Jamaal Magloire,2048,TOR,34,41,113,6,4,10,0,22,0,0,0,0,145.5,4.28
Brad Miller,1802,MIN,15,35,19,24,4,2,7,12,0,0,0,0,64.0,4.27
Ryan Hollins,200797,BOS,39,131,82,9,5,17,0,35,0,0,0,0,165.5,4.24
Dexter Pittman,202354,MIA,35,106,71,9,8,8,0,17,0,0,0,0,148.0,4.23
James Anderson,202341,SAS,51,190,79,41,8,2,19,30,0,0,0,0,214.5,4.21
Hamed Haddadi,201632,MEM,35,70,71,8,1,26,0,21,0,0,0,0,147.0,4.2
Anthony Carter,1853,TOR,24,47,33,34,8,4,5,17,0,0,0,0,100.0,4.17
Keyon Dooling,2039,BOS,46,182,39,51,13,2,27,34,0,0,0,0,190.5,4.14
Josh Davis,2668,MEM,15,28,27,6,7,1,4,3,0,0,0,0,62.0,4.13
Lance Stephenson,202362,IND,42,106,53,46,21,5,4,36,0,0,0,0,170.0,4.05
Brian Cook,2567,WAS,32,81,63,10,6,5,10,11,0,0,0,0,129.5,4.05
JaJuan Johnson,202707,BOS,36,114,58,6,5,14,0,14,0,0,0,0,145.0,4.03
Ryan Gomes,101155,LAC,32,74,61,12,16,0,4,15,0,0,0,0,129.0,4.03
Dominique Jones,202346,DAL,33,88,44,42,10,5,1,28,0,0,0,0,132.5,4.02
Dan Gadzuric,2429,NYK,2,0,5,0,1,1,0,1,0,0,0,0,8.0,4.0
Courtney Fortson,202622,HOU,10,35,15,10,3,0,3,10,0,0,0,0,40.0,4.0
Yi Jianlian,201146,DAL,30,79,49,5,7,8,3,14,0,0,0,0,111.0,3.7
Carldell Johnson,201291,NOH,15,27,9,22,8,0,4,7,0,0,0,0,55.5,3.7
Jerry Stackhouse,711,ATL,30,108,23,14,10,3,13,13,0,0,0,0,110.5,3.68
Hasheem Thabeet,201934,POR,20,35,42,0,1,10,0,8,0,0,0,0,73.5,3.67
Matt Carroll,2679,CHA,53,142,58,38,16,7,8,24,0,0,0,0,193.0,3.64
E'Twaun Moore,202734,BOS,38,110,33,34,11,3,17,21,0,0,0,0,137.5,3.62
Elliot Williams,202343,POR,24,88,19,6,6,3,8,5,0,0,0,0,86.0,3.58
Larry Owens,202082,NJN,7,13,13,4,0,1,2,2,0,0,0,0,24.5,3.5
Andrew Goudelock,202726,LAL,40,175,31,20,4,0,28,21,0,0,0,0,139.5,3.49
Cory Higgins,202809,CHA,38,150,35,36,5,6,4,39,0,0,0,0,131.0,3.45
Jimmy Butler III,202710,CHI,42,109,56,14,11,5,2,14,0,0,0,0,143.5,3.42
Cory Joseph,202709,SAS,29,58,25,34,7,3,3,12,0,0,0,0,97.5,3.36
Luke Walton,2575,CLE,30,55,49,35,5,1,7,27,0,0,0,0,100.0,3.33
Jeremy Pargo,202951,MEM,44,126,37,55,15,0,10,46,0,0,0,0,144.0,3.27
Vernon Macklin,202731,DET,23,46,34,5,4,4,0,3,0,0,0,0,75.0,3.26
Chris Johnson,203187,NOH,27,55,40,2,6,9,0,15,0,0,0,0,84.5,3.13
Jeff Ayres,201965,IND,20,34,33,4,3,2,0,2,0,0,0,0,62.0,3.1
Jerome Jordan,202366,NYK,21,42,27,4,1,6,0,2,0,0,0,0,64.0,3.05
Jon Brockman,201972,MIL,35,37,75,9,4,1,0,10,0,0,0,0,102.5,2.93
Andre Emmett,2765,NJN,6,13,6,1,2,1,0,2,0,0,0,0,17.5,2.92
Tyler Honeycutt,202715,SAC,15,20,14,7,4,3,1,2,0,0,0,0,43.5,2.9
Royal Ivey,2767,OKC,34,71,24,10,14,0,18,9,0,0,0,0,97.5,2.87
Malcolm Thomas,202952,SAS,3,1,3,1,1,1,0,0,0,0,0,0,8.5,2.83
Jason Collins,2215,ATL,30,39,48,10,4,3,0,10,0,0,0,0,81.5,2.72
Travis Leslie,202727,LAC,10,14,9,5,2,2,0,2,0,0,0,0,27.0,2.7
Trey Thompkins,202717,LAC,24,57,24,3,3,3,4,6,0,0,0,0,63.5,2.65
Marcus Morris Sr.,202694,HOU,17,40,16,3,2,2,2,4,0,0,0,0,44.0,2.59
Darius Morris,202721,LAL,19,46,16,21,2,0,4,19,0,0,0,0,47.0,2.47
Erick Dampier,956,ATL,15,2,25,4,1,4,0,3,0,0,0,0,37.0,2.47
Juwan Howard,436,MIA,28,42,47,10,4,1,0,20,0,0,0,0,68.0,2.43
Craig Brackins,202342,PHI,14,22,15,8,0,1,3,4,0,0,0,0,33.5,2.39
Brian Scalabrine,2243,CHI,28,32,21,15,5,6,1,9,0,0,0,0,65.5,2.34
DeAndre Liggins,202732,ORL,17,33,15,5,6,0,0,10,0,0,0,0,38.5,2.26
Josh Selby,202729,MEM,28,63,15,30,7,0,2,29,0,0,0,0,62.5,2.23
Trey Johnson,201234,NOH,11,21,12,4,1,0,0,5,0,0,0,0,23.5,2.14
Andres Nocioni,2804,PHI,11,17,14,1,1,1,1,5,0,0,0,0,23.0,2.09
Justin Harper,202712,ORL,14,20,12,2,2,3,2,6,0,0,0,0,29.0,2.07
Jason Kapono,2574,LAL,27,54,14,11,3,0,8,6,0,0,0,0,56.0,2.07
Brian Cardinal,2073,DAL,44,43,34,16,8,2,10,8,0,0,0,0,88.5,2.01
Jeff Foote,202880,NOH,4,4,6,0,0,1,0,2,0,0,0,0,8.0,2.0
Darington Hobson,202359,MIL,5,4,3,6,0,0,0,2,0,0,0,0,9.0,1.8
Eddy Curry,2201,MIA,14,30,12,1,0,2,0,10,0,0,0,0,22.0,1.57
Lazar Hayward,202351,OKC,26,37,16,4,3,1,4,9,0,0,0,0,39.5,1.52
Earl Barron,2853,GSW,2,4,1,0,0,0,0,0,0,0,0,0,3.0,1.5
Francisco Elson,1922,PHI,5,2,1,1,1,1,0,1,0,0,0,0,6.0,1.2
Larry Hughes,1716,ORL,9,12,5,7,2,0,1,12,0,0,0,0,10.5,1.17
Keith Benson,202728,GSW,3,0,3,0,0,0,0,0,0,0,0,0,3.0,1.0
Ryan Reid,202385,OKC,5,8,2,0,0,0,0,1,0,0,0,0,5.0,1.0
Blake Ahearn,201336,UTA,4,10,2,1,0,0,2,5,0,0,0,0,4.0,1.0
Dennis Horner,202862,NJN,8,5,5,0,0,0,0,1,0,0,0,0,6.5,0.81
Kelenna Azubuike,101235,DAL,3,7,0,0,1,0,1,4,0,0,0,0,2.0,0.67
Ike Diogu,101113,SAS,2,2,1,0,0,0,0,1,0,0,0,0,1.0,0.5
Hamady Ndiaye,202380,WAS,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Brian Skinner,1730,MEM,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
